PersonID,SessionNumber,MemberCode,LastName,MiddleName,FirstName,FormalName,ShortName,SessionContact,InterimContact,Chamber,District,Seat,Party,Phone,EMail,Building,Room,Comment,IsActive,IsMajority
Peter Goll:13,14,Gol,Goll,,Peter,Representative Peter Goll,Goll,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,2,,D,,Representative.Peter.Goll@akleg.gov,,,,true,false
Rick Halford:11,14,Hal,Halford,,Richard,Senator Richard Halford,Halford,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,I-A,,R,,Senator.Richard.Halford@akleg.gov,,,,true,false
Joseph Josephson:3,14,Jos,Josephson,,Joseph,Senator Joseph Josephson,Josephson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,H-A,,D,,Senator.Joseph.Josephson@akleg.gov,,,,true,false
Jalmar Kerttula:2,14,Ker,Kerttula,,Jalmar,Senator Jalmar Kerttula,Kerttula,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,E-A,,D,,Senator.Jalmar.Kerttula@akleg.gov,,,,true,false
Mike M Miller:7,14,Mil,M.M.Miller,,Michael.M,Representative Michael.M M.M.Miller,M.M.Miller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,4-A,,D,,Representative.Michael.M.M.M.Miller@akleg.gov,,,,true,false
Mike W Miller:13,14,Mim,M.W.Miller,,Mike.W,Representative Mike.W M.W.Miller,M.W.Miller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,18,,R,,Representative.Mike.W.M.W.Miller@akleg.gov,,,,true,false
Ramona Barnes:11,15,Bar,Barnes,,Ramona,Representative Ramona Barnes,Barnes,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,14-A,,R,,Representative.Ramona.Barnes@akleg.gov,,,,true,false
Kay Brown:15,15,Bro,Brown,,Kay,Representative Kay Brown,Brown,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12-A,,D,,Representative.Kay.Brown@akleg.gov,,,,true,false
Frank Ferguson:7,15,Fer,Ferguson,,Frank,Senator Frank Ferguson,Ferguson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,L,,D,,Senator.Frank.Ferguson@akleg.gov,,,"""Resigned on December 18, 1986""",false,false
Alyce Hanley:14,15,Han,Hanley,,Alyce,Representative Alyce Hanley,Hanley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,9-B,,R,,Representative.Alyce.Hanley@akleg.gov,,,,true,false
Ronald Larson:13,15,Lar,Larson,,Ronald,Representative Ronald Larson,Larson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16-B,,D,,Representative.Ronald.Larson@akleg.gov,,,,true,false
Fritz Pettyjohn:13,15,Pet,Pettyjohn,,Fritz,Representative Fritz Pettyjohn,Pettyjohn,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,8-A,,R,,Representative.Fritz.Pettyjohn@akleg.gov,,,,true,false
F Wallis:14,15,Wal,Wallis,,F.,Representative F. Wallis,Wallis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,24,,D,,Representative.F..Wallis@akleg.gov,,,,true,false
Dave Donley:15,16,DON,Donley,,Dave,Representative Dave Donley,Donley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,11-A,,D,,Representative.Dave.Donley@akleg.gov,,,,true,false
Paul Fischer:13,16,FIS,Fischer,,Paul,Senator Paul Fischer,Fischer,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,D,,R,,Senator.Paul.Fischer@akleg.gov,,,,true,false
Peter Goll:13,16,GOL,Goll,,Peter,Representative Peter Goll,Goll,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,2,,D,,Representative.Peter.Goll@akleg.gov,,,,true,false
Alyce Hanley:14,16,HAN,Hanley,,Alyce,Representative Alyce Hanley,Hanley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,9-B,,R,,Representative.Alyce.Hanley@akleg.gov,,,,true,false
George Jacko:16,16,JAC,Jacko,,George,Representative George Jacko,Jacko,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,26,,D,,Representative.George.Jacko@akleg.gov,,,,true,false
Rick Uehling:13,16,UEH,Uehling,,Rick,Senator Rick Uehling,Uehling,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,H-B,,R,,Senator.Rick.Uehling@akleg.gov,,,,true,false
F Wallis:14,16,WAL,Wallis,,F.,Representative F. Wallis,Wallis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,24,,D,,Representative.F..Wallis@akleg.gov,,,,true,false
Albert Adams:12,17,Ada,Adams,,Albert,Senator Albert Adams,Adams,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,L,,D,,Senator.Albert.Adams@akleg.gov,,,,true,false
Cliff Davidson:15,17,Dav,Davidson,,Cliff,Representative Cliff Davidson,Davidson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,27,,D,,Representative.Cliff.Davidson@akleg.gov,,,,true,false
Paul Fischer:13,17,Fis,Fischer,,Paul,Senator Paul Fischer,Fischer,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,D,,R,,Senator.Paul.Fischer@akleg.gov,,,,true,false
Georgianna Lincoln:17,17,Lin,Lincoln,,Georgianna,Representative Georgianna Lincoln,Lincoln,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,24,,R,,Representative.Georgianna.Lincoln@akleg.gov,,,,true,false
Jerry Mackie:17,17,Mak,Mackie,,Jerry,Representative Jerry Mackie,Mackie,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,2,,D,,Representative.Jerry.Mackie@akleg.gov,,,,true,false
Curt Menard:15,17,Men,Menard,,Curt,Senator Curt Menard,Menard,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,E-B,,D,,Senator.Curt.Menard@akleg.gov,,,,true,false
Mike Navarre:14,17,Nav,Navarre,,Mike,Representative Mike Navarre,Navarre,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,5-A,,D,,Representative.Mike.Navarre@akleg.gov,,,,true,false
Drue Pearce:14,17,Pea,Pearce,,Drue,Senator Drue Pearce,Pearce,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,G-A,,R,,Senator.Drue.Pearce@akleg.gov,,,,true,false
Pat Pourchot:14,17,Pou,Pourchot,,Pat,Senator Pat Pourchot,Pourchot,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,H-A,,D,,Senator.Pat.Pourchot@akleg.gov,,,,true,false
Arliss Sturgulewski:11,17,Stu,Sturgulewski,,Arliss,Senator Arliss Sturgulewski,Sturgulewski,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,F-A,,R,,Senator.Arliss.Sturgulewski@akleg.gov,,,,true,false
Con Bunde:18,18,BUN,Bunde,,Con,Representative Con Bunde,Bunde,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,18,,R,4650000,Representative.Con.Bunde@akleg.gov,,,,true,true
Lyman Hoffman:15,18,HOF,Hoffman,,Lyman,Representative Lyman Hoffman,Hoffman,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,39,,D,4650000,Representative.Lyman.Hoffman@akleg.gov,,,,true,false
George Jacko:16,18,JAC,Jacko,,George,Senator George Jacko,Jacko,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,T,,D,4654942,Senator.George.Jacko@akleg.gov,CAPITOL,125,,true,false
Jim Nordlund:18,18,NOR,Nordlund,,Jim,Representative Jim Nordlund,Nordlund,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,11,,D,4650000,Representative.Jim.Nordlund@akleg.gov,,,,true,false
Judith Salo:16,18,SAL,Salo,,Judith,Senator Judith Salo,Salo,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,E,,D,4654940,Senator.Judith.Salo@akleg.gov,CAPITOL,504,,true,false
Albert Adams:12,19,ADA,Adams,,Albert,Senator Albert Adams,Adams,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,S,,D,4653707,Senator.Albert.Adams@akleg.gov,CAPITOL,417,,true,false
Bettye Davis:17,19,DAB,B.Davis,,Bettye,Representative Bettye B.Davis,B.Davis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,21,,D,4653875,Representative.Bettye.B.Davis@akleg.gov,CAP,430,,true,false
Con Bunde:18,19,BUN,Bunde,,Con,Representative Con Bunde,Bunde,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,18,,R,4654843,Representative.Con.Bunde@akleg.gov,CAP,108,,true,true
Johnny Ellis:15,19,ELL,Ellis,,Johnny,Senator Johnny Ellis,Ellis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,H,,D,4653704,Senator.Johnny.Ellis@akleg.gov,CAPITOL,9,,true,false
Mark Hanley:17,19,HAN,Hanley,,Mark,Representative Mark Hanley,Hanley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12,,R,4654939,Representative.Mark.Hanley@akleg.gov,CAP,507,,true,true
Eugene Kubina:16,19,KUB,Kubina,,Eugene,Representative Eugene Kubina,Kubina,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,35,,D,4654859,Representative.Eugene.Kubina@akleg.gov,CAP,406,,true,false
Irene Nicholia:18,19,NIC,Nicholia,,Irene,Representative Irene Nicholia,Nicholia,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,36,,D,4654527,Representative.Irene.Nicholia@akleg.gov,CAP,501,,true,false
Drue Pearce:14,19,PEA,Pearce,,Drue,Senator Drue Pearce,Pearce,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,F,,R,4653755,Senator.Drue.Pearce@akleg.gov,CAPITOL,111,President of the Senate,true,true
Randy Phillips:10,19,PHI,R.Phillips,,Randy,Senator Randy R.Phillips,R.Phillips,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,L,,R,4654949,Senator.Randy.R.Phillips@akleg.gov,CAPITOL,103,,true,true
Bill Williams:18,19,WIL,Williams,,William,Representative William Williams,Williams,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,1,,D,4653424,Representative.William.Williams@akleg.gov,CAP,128,,true,false
Albert Adams:12,20,ADA,Adams,,Albert,Senator Albert Adams,Adams,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,S,,D,4653707,Senator.Albert.Adams@akleg.gov,CAPITOL,417,,true,false
Rick Halford:11,20,HAL,Halford,,Richard,Senator Richard Halford,Halford,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,M,,R,4654958,Senator.Richard.Halford@akleg.gov,CAPITOL,121,,true,true
Joe Ryan:20,20,RYA,Ryan,,Joe,Representative Joe Ryan,Ryan,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,21,,R,4653875,Representative.Joe.Ryan@akleg.gov,CAPITOL,420,,true,true
John Coghill:16,21,COG,Coghill,,John,Representative John Coghill,Coghill,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,32,,R,4654998,Representative.John.Coghill@akleg.gov,CAPITOL,430,,true,true
John Davies:18,21,DAV,Davies,,John,Representative John Davies,Davies,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,29,,D,4654457,Representative.John.Davies@akleg.gov,CAPITOL,422,,true,false
Kim Elton:19,21,ELT,Elton,,Kim,Senator Kim Elton,Elton,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,B,,D,4654947,Senator.Kim.Elton@akleg.gov,CAPITOL,504,,true,false
Lyda Green:19,21,GRE,Green,,Lyda,Senator Lyda Green,Green,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,N,,R,4656600,Senator.Lyda.Green@akleg.gov,CAPITOL,125,,true,true
Carl Morgan:21,21,MOR,Morgan,,Carl,Representative Carl Morgan,Morgan,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,36,,R,4654527,Representative.Carl.Morgan@akleg.gov,CAPITOL,409,,true,true
Gene Therriault:18,21,THR,Therriault,,Gene,Representative Gene Therriault,Therriault,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,33,,R,4654797,Representative.Gene.Therriault@akleg.gov,CAPITOL,511,,true,true
